Date,Daily_Demand,Actual_Consumption,Prophet_Prediction,SARIMAX_Prediction,Anomaly_Flag,Day_of_Week
2007-12-07,7.154,29.483600000000003,29.483600000000003,29.483600000000003,,Friday
2007-12-08,6.222,36.89006666666667,36.89006666666667,36.89006666666667,,Saturday
2007-12-09,8.054,37.90973333333333,37.90973333333333,37.90973333333333,,Sunday
2007-12-10,7.312,29.312566666666665,29.312566666666665,29.312566666666665,,Monday
2007-12-11,6.56,38.4184,38.4184,38.4184,,Tuesday
2007-12-12,5.256,26.467699999999997,26.467699999999997,26.467699999999997,,Wednesday
2007-12-13,6.1,30.79576666666667,30.79576666666667,30.79576666666667,,Thursday
2007-12-14,9.224,32.913466666666665,32.913466666666665,32.913466666666665,,Friday
2007-12-15,8.784,45.6146,45.6146,45.6146,,Saturday
2007-12-16,7.908,46.036966666666665,46.036966666666665,46.036966666666665,,Sunday
2007-12-17,6.796,29.9511,29.9511,29.9511,,Monday
2007-12-18,7.226,43.7199,43.7199,43.7199,,Tuesday
2007-12-19,5.892,36.60086666666667,36.60086666666667,36.60086666666667,,Wednesday
2007-12-20,5.552,32.49596666666667,32.49596666666667,32.49596666666667,,Thursday
2007-12-21,6.486,33.04293333333333,33.04293333333333,33.04293333333333,,Friday
2007-12-22,8.526,43.52106666666667,43.52106666666667,43.52106666666667,,Saturday
2007-12-23,9.686,40.1508,40.1508,40.1508,,Sunday
2007-12-24,6.382,37.6308,37.6308,37.6308,,Monday
2007-12-25,6.756,44.91613333333333,44.91613333333333,44.91613333333333,,Tuesday
2007-12-26,6.394,43.00466666666667,43.00466666666667,43.00466666666667,,Wednesday
2007-12-27,7.924,42.2033,42.2033,42.2033,,Thursday
2007-12-28,9.59,51.8842,51.8842,51.8842,,Friday
2007-12-29,6.608,54.982600000000005,54.982600000000005,54.982600000000005,,Saturday
2007-12-30,7.364,42.6486,42.6486,42.6486,,Sunday
2007-12-31,6.158,36.942366666666665,36.942366666666665,36.942366666666665,,Monday
2008-01-01,5.686,45.99563333333333,45.99563333333333,45.99563333333333,,Tuesday
2008-01-02,5.6,27.401766666666667,27.401766666666667,27.401766666666667,,Wednesday
2008-01-03,5.662,25.168466666666667,25.168466666666667,25.168466666666667,,Thursday
2008-01-04,6.324,38.19753333333333,38.19753333333333,38.19753333333333,,Friday
2008-01-05,5.326,36.38746666666667,36.38746666666667,36.38746666666667,,Saturday
2008-01-06,6.376,30.419733333333333,30.419733333333333,30.419733333333333,,Sunday
2008-01-07,5.864,28.26356666666667,28.26356666666667,28.26356666666667,,Monday
2008-01-08,7.296,34.05916666666666,34.05916666666666,34.05916666666666,,Tuesday
2008-01-09,7.54,29.807333333333336,29.807333333333336,29.807333333333336,,Wednesday
2008-01-10,5.124,31.567933333333333,31.567933333333333,31.567933333333333,,Thursday
2008-01-11,4.692,28.4303,28.4303,28.4303,,Friday
2008-01-12,8.282,47.8568,47.8568,47.8568,,Saturday
2008-01-13,6.922,48.0276,48.0276,48.0276,,Sunday
2008-01-14,8.362,33.748866666666665,33.748866666666665,33.748866666666665,,Monday
2008-01-15,8.666,44.781866666666666,44.781866666666666,44.781866666666666,,Tuesday
2008-01-16,5.312,35.59753333333333,35.59753333333333,35.59753333333333,,Wednesday
2008-01-17,6.0,26.2047,26.2047,26.2047,,Thursday
2008-01-18,5.55,36.449799999999996,36.449799999999996,36.449799999999996,,Friday
2008-01-19,6.33,33.0051,33.0051,33.0051,,Saturday
2008-01-20,5.106,29.00613333333333,29.00613333333333,29.00613333333333,,Sunday
2008-01-21,5.36,30.9833,30.9833,30.9833,,Monday
2008-01-22,8.12,38.7503,38.7503,38.7503,,Tuesday
2008-01-23,5.306,31.3718,31.3718,31.3718,,Wednesday
2008-01-24,5.54,27.417033333333332,27.417033333333332,27.417033333333332,,Thursday
2008-01-25,5.522,37.330933333333334,37.330933333333334,37.330933333333334,,Friday
2008-01-26,9.666,47.2498,47.2498,47.2498,,Saturday
2008-01-27,10.162,39.6961,39.6961,39.6961,,Sunday
2008-01-28,4.816,38.46993333333333,38.46993333333333,38.46993333333333,,Monday
2008-01-29,7.962,44.6004,44.6004,44.6004,,Tuesday
2008-01-30,6.134,27.3441,27.3441,27.3441,,Wednesday
2008-01-31,6.188,32.56536666666667,32.56536666666667,32.56536666666667,,Thursday
2008-02-01,6.56,25.577533333333335,25.577533333333335,25.577533333333335,,Friday
2008-02-02,8.716,48.9339,48.9339,48.9339,,Saturday
2008-02-03,5.5,34.7428,34.7428,34.7428,,Sunday
2008-02-04,5.108,27.13563333333333,27.13563333333333,27.13563333333333,,Monday
2008-02-05,7.706,41.2076,41.2076,41.2076,,Tuesday
2008-02-06,5.764,27.825666666666667,27.825666666666667,27.825666666666667,,Wednesday
2008-02-07,5.796,25.305166666666665,25.305166666666665,25.305166666666665,,Thursday
2008-02-08,5.364,32.5094,32.5094,32.5094,,Friday
2008-02-09,5.912,35.03793333333333,35.03793333333333,35.03793333333333,,Saturday
2008-02-10,6.726,36.411899999999996,36.411899999999996,36.411899999999996,,Sunday
2008-02-11,5.864,28.200266666666668,28.200266666666668,28.200266666666668,,Monday
2008-02-12,5.736,33.12996666666667,33.12996666666667,33.12996666666667,,Tuesday
2008-02-13,5.484,31.674966666666666,31.674966666666666,31.674966666666666,,Wednesday
2008-02-14,5.564,26.7437,26.7437,26.7437,,Thursday
2008-02-15,6.916,33.42013333333333,33.42013333333333,33.42013333333333,,Friday
2008-02-16,4.92,39.1158,39.1158,39.1158,,Saturday
2008-02-17,6.116,32.2228,32.2228,32.2228,,Sunday
2008-02-18,5.916,25.240066666666667,25.240066666666667,25.240066666666667,,Monday
2008-02-19,5.718,35.448600000000006,35.448600000000006,35.448600000000006,,Tuesday
2008-02-20,8.136,37.56316666666667,37.56316666666667,37.56316666666667,,Wednesday
2008-02-21,5.246,27.230833333333333,27.230833333333333,27.230833333333333,,Thursday
2008-02-22,6.686,28.876066666666667,28.876066666666667,28.876066666666667,,Friday
2008-02-23,7.694,30.566166666666668,30.566166666666668,30.566166666666668,,Saturday
2008-02-24,4.94,21.050133333333335,21.050133333333335,21.050133333333335,,Sunday
2008-02-25,1.5,8.408133333333334,8.408133333333334,8.408133333333334,,Monday
2008-02-26,1.454,8.452,8.452,8.452,,Tuesday
2008-02-27,1.52,9.445333333333334,9.445333333333334,9.445333333333334,,Wednesday
2008-02-28,1.442,8.4864,8.4864,8.4864,,Thursday
2008-02-29,3.88,22.222466666666666,22.222466666666666,22.222466666666666,,Friday
2008-03-01,4.038,19.031266666666667,19.031266666666667,19.031266666666667,,Saturday
2008-03-02,5.13,19.370433333333335,19.370433333333335,19.370433333333335,,Sunday
2008-03-03,2.92,17.342499999999998,17.342499999999998,17.342499999999998,,Monday
2008-03-04,6.606,27.8165,27.8165,27.8165,,Tuesday
2008-03-05,8.336,33.95346666666667,33.95346666666667,33.95346666666667,,Wednesday
2008-03-06,6.924,41.72013333333334,41.72013333333334,41.72013333333334,,Thursday
2008-03-07,6.686,31.049266666666664,31.049266666666664,31.049266666666664,,Friday
2008-03-08,7.224,37.477666666666664,37.477666666666664,37.477666666666664,,Saturday
2008-03-09,5.83,26.007633333333334,26.007633333333334,26.007633333333334,,Sunday
2008-03-10,5.38,26.978099999999998,26.978099999999998,26.978099999999998,,Monday
2008-03-11,8.662,36.667366666666666,36.667366666666666,36.667366666666666,,Tuesday
2008-03-12,5.696,29.570533333333334,29.570533333333334,29.570533333333334,,Wednesday
2008-03-13,7.778,27.92523333333333,27.92523333333333,27.92523333333333,,Thursday
2008-03-14,6.096,36.836999999999996,36.836999999999996,36.836999999999996,,Friday
2008-03-15,5.094,26.271666666666665,26.271666666666665,26.271666666666665,,Saturday
2008-03-16,6.728,30.032666666666668,30.032666666666668,30.032666666666668,,Sunday
2008-03-17,5.844,28.448633333333337,28.448633333333337,28.448633333333337,,Monday
2008-03-18,6.766,31.959433333333333,31.959433333333333,31.959433333333333,,Tuesday
2008-03-19,4.518,21.807466666666667,21.807466666666667,21.807466666666667,,Wednesday
2008-03-20,4.492,20.887900000000002,20.887900000000002,20.887900000000002,,Thursday
2008-03-21,8.126,34.4407,34.4407,34.4407,,Friday
2008-03-22,6.086,34.22526666666667,34.22526666666667,34.22526666666667,,Saturday
2008-03-23,7.564,38.76649999999999,38.76649999999999,38.76649999999999,,Sunday
2008-03-24,6.978,32.91113333333333,32.91113333333333,32.91113333333333,,Monday
2008-03-25,6.62,33.5976,33.5976,33.5976,,Tuesday
2008-03-26,5.528,27.224533333333333,27.224533333333333,27.224533333333333,,Wednesday
2008-03-27,4.754,22.847033333333336,22.847033333333336,22.847033333333336,,Thursday
2008-03-28,5.33,31.423733333333335,31.423733333333335,31.423733333333335,,Friday
2008-03-29,6.94,41.185833333333335,41.185833333333335,41.185833333333335,,Saturday
2008-03-30,5.634,35.773199999999996,35.773199999999996,35.773199999999996,,Sunday
2008-03-31,5.914,22.9595,22.9595,22.9595,,Monday
2008-04-01,6.32,35.4842,35.4842,35.4842,,Tuesday
2008-04-02,5.322,28.194533333333332,28.194533333333332,28.194533333333332,,Wednesday
2008-04-03,6.066,18.8126,18.8126,18.8126,,Thursday
2008-04-04,5.458,27.19863333333333,27.19863333333333,27.19863333333333,,Friday
2008-04-05,5.354,32.84603333333333,32.84603333333333,32.84603333333333,,Saturday
2008-04-06,6.16,28.271966666666668,28.271966666666668,28.271966666666668,,Sunday
2008-04-07,5.228,25.647299999999998,25.647299999999998,25.647299999999998,,Monday
2008-04-08,6.768,44.29193333333333,44.29193333333333,44.29193333333333,,Tuesday
2008-04-09,6.398,20.314200000000003,20.314200000000003,20.314200000000003,,Wednesday
2008-04-10,6.382,24.6291,24.6291,24.6291,,Thursday
2008-04-11,6.082,31.2944,31.2944,31.2944,,Friday
2008-04-12,9.482,46.666900000000005,46.666900000000005,46.666900000000005,,Saturday
2008-04-13,6.342,37.216433333333335,37.216433333333335,37.216433333333335,,Sunday
2008-04-14,6.89,26.493033333333333,26.493033333333333,26.493033333333333,,Monday
2008-04-15,7.394,27.8401,27.8401,27.8401,,Tuesday
2008-04-16,4.48,24.817733333333333,24.817733333333333,24.817733333333333,,Wednesday
2008-04-17,5.736,23.264366666666668,23.264366666666668,23.264366666666668,,Thursday
2008-04-18,8.244,31.039833333333334,31.039833333333334,31.039833333333334,,Friday
2008-04-19,5.354,37.56183333333333,37.56183333333333,37.56183333333333,,Saturday
2008-04-20,8.268,29.856966666666665,29.856966666666665,29.856966666666665,,Sunday
2008-04-21,4.152,19.4026,19.4026,19.4026,,Monday
2008-04-22,5.808,27.12793333333333,27.12793333333333,27.12793333333333,,Tuesday
2008-04-23,4.678,22.622133333333334,22.622133333333334,22.622133333333334,,Wednesday
2008-04-24,4.08,17.3962,17.3962,17.3962,,Thursday
2008-04-25,5.438,21.128899999999998,21.128899999999998,21.128899999999998,,Friday
2008-04-26,4.078,15.052766666666667,15.052766666666667,15.052766666666667,,Saturday
2008-04-27,3.734,16.804,16.804,16.804,,Sunday
2008-04-28,1.984,10.9842,10.9842,10.9842,,Monday
2008-04-29,8.264,32.876933333333334,32.876933333333334,32.876933333333334,,Tuesday
2008-04-30,5.038,18.362099999999998,18.362099999999998,18.362099999999998,,Wednesday
2008-05-01,1.5,9.600233333333334,9.600233333333334,9.600233333333334,,Thursday
2008-05-02,5.85,24.9628,24.9628,24.9628,,Friday
2008-05-03,5.166,21.493333333333332,21.493333333333332,21.493333333333332,,Saturday
2008-05-04,6.576,24.516166666666667,24.516166666666667,24.516166666666667,,Sunday
2008-05-05,5.858,22.7822,22.7822,22.7822,,Monday
2008-05-06,7.294,29.833000000000002,29.833000000000002,29.833000000000002,,Tuesday
2008-05-07,5.404,19.6044,19.6044,19.6044,,Wednesday
2008-05-08,4.718,35.278299999999994,35.278299999999994,35.278299999999994,,Thursday
2008-05-09,5.32,29.121199999999998,29.121199999999998,29.121199999999998,,Friday
2008-05-10,6.902,31.8188,31.8188,31.8188,,Saturday
2008-05-11,4.198,26.848666666666666,26.848666666666666,26.848666666666666,,Sunday
2008-05-12,5.604,25.403399999999998,25.403399999999998,25.403399999999998,,Monday
2008-05-13,6.748,24.6149,24.6149,24.6149,,Tuesday
2008-05-14,4.332,26.404366666666665,26.404366666666665,26.404366666666665,,Wednesday
2008-05-15,4.106,19.379466666666666,19.379466666666666,19.379466666666666,,Thursday
2008-05-16,6.542,27.467166666666667,27.467166666666667,27.467166666666667,,Friday
2008-05-17,5.9,27.624233333333333,27.624233333333333,27.624233333333333,,Saturday
2008-05-18,7.782,30.065966666666668,30.065966666666668,30.065966666666668,,Sunday
2008-05-19,4.388,17.171033333333334,17.171033333333334,17.171033333333334,,Monday
2008-05-20,8.944,26.355566666666668,26.355566666666668,26.355566666666668,,Tuesday
2008-05-21,4.98,22.068533333333335,22.068533333333335,22.068533333333335,,Wednesday
2008-05-22,3.994,16.281133333333333,16.281133333333333,16.281133333333333,,Thursday
2008-05-23,5.196,24.7486,24.7486,24.7486,,Friday
2008-05-24,6.052,26.336266666666667,26.336266666666667,26.336266666666667,,Saturday
2008-05-25,6.538,34.141733333333335,34.141733333333335,34.141733333333335,,Sunday
2008-05-26,4.828,21.495166666666666,21.495166666666666,21.495166666666666,,Monday
2008-05-27,7.044,28.478333333333335,28.478333333333335,28.478333333333335,,Tuesday
2008-05-28,4.686,18.572866666666666,18.572866666666666,18.572866666666666,,Wednesday
2008-05-29,4.576,18.917933333333334,18.917933333333334,18.917933333333334,,Thursday
2008-05-30,6.216,23.287399999999998,23.287399999999998,23.287399999999998,,Friday
2008-05-31,6.044,27.357833333333335,27.357833333333335,27.357833333333335,,Saturday
2008-06-01,4.954,30.8146,30.8146,30.8146,,Sunday
2008-06-02,4.454,17.900199999999998,17.900199999999998,17.900199999999998,,Monday
2008-06-03,6.758,26.630266666666667,26.630266666666667,26.630266666666667,,Tuesday
2008-06-04,5.672,26.48186666666667,26.48186666666667,26.48186666666667,,Wednesday
2008-06-05,4.304,18.667966666666665,18.667966666666665,18.667966666666665,,Thursday
2008-06-06,5.964,20.295233333333332,20.295233333333332,20.295233333333332,,Friday
2008-06-07,6.022,31.37473333333333,31.37473333333333,31.37473333333333,,Saturday
2008-06-08,7.578,25.705366666666666,25.705366666666666,25.705366666666666,,Sunday
2008-06-09,6.014,22.094966666666668,22.094966666666668,22.094966666666668,,Monday
2008-06-10,4.378,17.78483333333333,17.78483333333333,17.78483333333333,,Tuesday
2008-06-11,4.32,18.7201,18.7201,18.7201,,Wednesday
2008-06-12,4.816,20.98886666666667,20.98886666666667,20.98886666666667,,Thursday
2008-06-13,5.486,31.238,31.238,31.238,,Friday
2008-06-14,5.58,23.082,23.082,23.082,,Saturday
2008-06-15,6.252,38.1517,38.1517,38.1517,,Sunday
2008-06-16,5.29,21.7174,21.7174,21.7174,,Monday
2008-06-17,4.524,19.084733333333336,19.084733333333336,19.084733333333336,,Tuesday
2008-06-18,5.906,31.560133333333333,31.560133333333333,31.560133333333333,,Wednesday
2008-06-19,7.52,26.46803333333333,26.46803333333333,26.46803333333333,,Thursday
2008-06-20,5.992,27.935066666666668,27.935066666666668,27.935066666666668,,Friday
2008-06-21,6.368,28.90423333333333,28.90423333333333,28.90423333333333,,Saturday
2008-06-22,4.922,26.106933333333334,26.106933333333334,26.106933333333334,,Sunday
2008-06-23,5.662,20.863266666666668,20.863266666666668,20.863266666666668,,Monday
2008-06-24,5.798,29.240866666666665,29.240866666666665,29.240866666666665,,Tuesday
2008-06-25,4.542,21.0295,21.0295,21.0295,,Wednesday
2008-06-26,5.428,17.60033333333333,17.60033333333333,17.60033333333333,,Thursday
2008-06-27,6.366,29.252533333333336,29.252533333333336,29.252533333333336,,Friday
2008-06-28,4.22,20.146666666666665,20.146666666666665,20.146666666666665,,Saturday
2008-06-29,3.09,12.4892,12.4892,12.4892,,Sunday
2008-06-30,4.166,13.403266666666667,13.403266666666667,13.403266666666667,,Monday
2008-07-01,4.622,20.254,20.254,20.254,,Tuesday
2008-07-02,4.842,19.120033333333332,19.120033333333332,19.120033333333332,,Wednesday
2008-07-03,7.126,18.305999999999997,18.305999999999997,18.305999999999997,,Thursday
2008-07-04,3.454,15.700333333333333,15.700333333333333,15.700333333333333,,Friday
2008-07-05,5.904,24.4848,24.4848,24.4848,,Saturday
2008-07-06,6.302,30.084400000000002,30.084400000000002,30.084400000000002,,Sunday
2008-07-07,4.052,16.389833333333332,16.389833333333332,16.389833333333332,,Monday
2008-07-08,4.562,18.770233333333334,18.770233333333334,18.770233333333334,,Tuesday
2008-07-09,4.298,15.321966666666667,15.321966666666667,15.321966666666667,,Wednesday
2008-07-10,4.806,20.8546,20.8546,20.8546,,Thursday
2008-07-11,4.896,20.903599999999997,20.903599999999997,20.903599999999997,,Friday
2008-07-12,6.88,22.147533333333335,22.147533333333335,22.147533333333335,,Saturday
2008-07-13,5.408,20.895899999999997,20.895899999999997,20.895899999999997,,Sunday
2008-07-14,4.324,18.965433333333333,18.965433333333333,18.965433333333333,,Monday
2008-07-15,4.748,19.264333333333333,19.264333333333333,19.264333333333333,,Tuesday
2008-07-16,6.98,17.95103333333333,17.95103333333333,17.95103333333333,,Wednesday
2008-07-17,4.764,21.985366666666668,21.985366666666668,21.985366666666668,,Thursday
2008-07-18,4.416,21.026400000000002,21.026400000000002,21.026400000000002,,Friday
2008-07-19,5.376,22.400233333333333,22.400233333333333,22.400233333333333,,Saturday
2008-07-20,4.726,15.692233333333332,15.692233333333332,15.692233333333332,,Sunday
2008-07-21,5.938,19.274633333333334,19.274633333333334,19.274633333333334,,Monday
2008-07-22,3.16,12.337366666666666,12.337366666666666,12.337366666666666,,Tuesday
2008-07-23,5.886,15.7105,15.7105,15.7105,,Wednesday
2008-07-24,4.574,18.22416666666667,18.22416666666667,18.22416666666667,,Thursday
2008-07-25,5.766,14.425566666666667,14.425566666666667,14.425566666666667,,Friday
2008-07-26,4.398,13.594733333333332,13.594733333333332,13.594733333333332,,Saturday
2008-07-27,3.896,19.123266666666666,19.123266666666666,19.123266666666666,,Sunday
2008-07-28,5.044,13.763399999999999,13.763399999999999,13.763399999999999,,Monday
2008-07-29,3.976,19.442633333333333,19.442633333333333,19.442633333333333,,Tuesday
2008-07-30,4.392,21.665133333333333,21.665133333333333,21.665133333333333,,Wednesday
2008-07-31,5.368,23.21063333333333,23.21063333333333,23.21063333333333,,Thursday
2008-08-01,4.284,12.326266666666667,12.326266666666667,12.326266666666667,,Friday
2008-08-02,2.038,8.4296,8.4296,8.4296,,Saturday
2008-08-03,1.95,8.413033333333333,8.413033333333333,8.413033333333333,,Sunday
2008-08-04,5.89,18.765333333333334,18.765333333333334,18.765333333333334,,Monday
2008-08-05,5.796,13.785300000000001,13.785300000000001,13.785300000000001,,Tuesday
2008-08-06,0.976,5.4352,5.4352,5.4352,,Wednesday
2008-08-07,1.05,5.5814,5.5814,5.5814,,Thursday
2008-08-08,0.976,5.036666666666666,5.036666666666666,5.036666666666666,,Friday
2008-08-09,2.696,5.982066666666666,5.982066666666666,5.982066666666666,,Saturday
2008-08-10,1.064,5.8671999999999995,5.8671999999999995,5.8671999999999995,,Sunday
2008-08-11,1.2,6.1986,6.1986,6.1986,,Monday
2008-08-12,0.958,4.8164,4.8164,4.8164,,Tuesday
2008-08-13,0.962,4.709733333333333,4.709733333333333,4.709733333333333,,Wednesday
2008-08-14,0.958,4.5043,4.5043,4.5043,,Thursday
2008-08-15,1.008,4.5609,4.5609,4.5609,,Friday
2008-08-16,1.12,4.580233333333334,4.580233333333334,4.580233333333334,,Saturday
2008-08-17,1.018,4.579933333333333,4.579933333333333,4.579933333333333,,Sunday
2008-08-18,0.934,4.562633333333333,4.562633333333333,4.562633333333333,,Monday
2008-08-19,0.946,4.5782,4.5782,4.5782,,Tuesday
2008-08-20,0.954,4.474533333333333,4.474533333333333,4.474533333333333,,Wednesday
2008-08-21,0.926,4.354966666666667,4.354966666666667,4.354966666666667,,Thursday
2008-08-22,1.02,4.452066666666667,4.452066666666667,4.452066666666667,,Friday
2008-08-23,1.02,4.244033333333333,4.244033333333333,4.244033333333333,,Saturday
2008-08-24,0.912,4.245266666666667,4.245266666666667,4.245266666666667,,Sunday
2008-08-25,0.958,4.171633333333333,4.171633333333333,4.171633333333333,,Monday
2008-08-26,0.952,4.2927333333333335,4.2927333333333335,4.2927333333333335,,Tuesday
2008-08-27,1.006,4.3019,4.3019,4.3019,,Wednesday
2008-08-28,1.18,4.470766666666666,4.470766666666666,4.470766666666666,,Thursday
2008-08-29,0.924,4.4598,4.4598,4.4598,,Friday
2008-08-30,0.924,4.507066666666666,4.507066666666666,4.507066666666666,,Saturday
2008-08-31,7.52,25.010233333333336,25.010233333333336,25.010233333333336,,Sunday
2008-09-01,4.184,20.791833333333333,20.791833333333333,20.791833333333333,,Monday
2008-09-02,4.962,23.069233333333333,23.069233333333333,23.069233333333333,,Tuesday
2008-09-03,5.61,23.141433333333335,23.141433333333335,23.141433333333335,,Wednesday
2008-09-04,7.02,20.420333333333335,20.420333333333335,20.420333333333335,,Thursday
2008-09-05,4.952,14.566,14.566,14.566,,Friday
2008-09-06,6.0,31.1429,31.1429,31.1429,,Saturday
2008-09-07,6.146,22.877599999999997,22.877599999999997,22.877599999999997,,Sunday
2008-09-08,5.916,21.822066666666668,21.822066666666668,21.822066666666668,,Monday
2008-09-09,5.02,19.327566666666666,19.327566666666666,19.327566666666666,,Tuesday
2008-09-10,5.858,21.679399999999998,21.679399999999998,21.679399999999998,,Wednesday
2008-09-11,4.206,17.145233333333334,17.145233333333334,17.145233333333334,,Thursday
2008-09-12,6.29,23.212699999999998,23.212699999999998,23.212699999999998,,Friday
2008-09-13,6.306,27.1906,27.1906,27.1906,,Saturday
2008-09-14,5.128,26.272100000000002,26.272100000000002,26.272100000000002,,Sunday
2008-09-15,5.278,28.295133333333336,28.295133333333336,28.295133333333336,,Monday
2008-09-16,6.788,20.36436666666667,20.36436666666667,20.36436666666667,,Tuesday
2008-09-17,5.91,25.32016666666667,25.32016666666667,25.32016666666667,,Wednesday
2008-09-18,6.08,25.088166666666666,25.088166666666666,25.088166666666666,,Thursday
2008-09-19,6.296,25.3141,25.3141,25.3141,,Friday
2008-09-20,4.202,21.743333333333332,21.743333333333332,21.743333333333332,,Saturday
2008-09-21,6.862,25.551166666666667,25.551166666666667,25.551166666666667,,Sunday
2008-09-22,7.318,22.642733333333336,22.642733333333336,22.642733333333336,,Monday
2008-09-23,5.714,20.546466666666667,20.546466666666667,20.546466666666667,,Tuesday
2008-09-24,6.412,28.639166666666664,28.639166666666664,28.639166666666664,,Wednesday
2008-09-25,5.774,18.853666666666665,18.853666666666665,18.853666666666665,,Thursday
2008-09-26,6.012,23.8575,23.8575,23.8575,,Friday
2008-09-27,5.688,35.457433333333334,35.457433333333334,35.457433333333334,,Saturday
2008-09-28,5.992,28.851733333333335,28.851733333333335,28.851733333333335,,Sunday
2008-09-29,4.288,25.02896666666667,25.02896666666667,25.02896666666667,,Monday
2008-09-30,5.532,22.916766666666668,22.916766666666668,22.916766666666668,,Tuesday
2008-10-01,6.254,31.20606666666667,31.20606666666667,31.20606666666667,,Wednesday
2008-10-02,6.048,22.42236666666667,22.42236666666667,22.42236666666667,,Thursday
2008-10-03,4.7,26.87633333333333,26.87633333333333,26.87633333333333,,Friday
2008-10-04,5.57,35.00826666666667,35.00826666666667,35.00826666666667,,Saturday
2008-10-05,5.698,25.8325,25.8325,25.8325,,Sunday
2008-10-06,6.052,23.729699999999998,23.729699999999998,23.729699999999998,,Monday
2008-10-07,6.536,28.776133333333334,28.776133333333334,28.776133333333334,,Tuesday
2008-10-08,5.112,31.0096,31.0096,31.0096,,Wednesday
2008-10-09,6.486,33.061366666666665,33.061366666666665,33.061366666666665,,Thursday
2008-10-10,5.952,25.305633333333333,25.305633333333333,25.305633333333333,,Friday
2008-10-11,6.362,27.8231,27.8231,27.8231,,Saturday
2008-10-12,8.22,31.799,31.799,31.799,,Sunday
2008-10-13,6.784,24.366266666666665,24.366266666666665,24.366266666666665,,Monday
2008-10-14,5.592,26.817600000000002,26.817600000000002,26.817600000000002,,Tuesday
2008-10-15,6.496,35.94826666666667,35.94826666666667,35.94826666666667,,Wednesday
2008-10-16,4.376,26.39466666666667,26.39466666666667,26.39466666666667,,Thursday
2008-10-17,6.246,31.114766666666664,31.114766666666664,31.114766666666664,,Friday
2008-10-18,7.146,37.319833333333335,37.319833333333335,37.319833333333335,,Saturday
2008-10-19,10.29,32.865566666666666,32.865566666666666,32.865566666666666,,Sunday
2008-10-20,6.124,27.79256666666667,27.79256666666667,27.79256666666667,,Monday
2008-10-21,6.156,34.395266666666664,34.395266666666664,34.395266666666664,,Tuesday
2008-10-22,5.174,27.4335,27.4335,27.4335,,Wednesday
2008-10-23,6.974,30.508233333333333,30.508233333333333,30.508233333333333,,Thursday
2008-10-24,7.978,35.55376666666667,35.55376666666667,35.55376666666667,,Friday
2008-10-25,5.056,25.385933333333334,25.385933333333334,25.385933333333334,,Saturday
2008-10-26,1.518,8.724866666666665,8.724866666666665,8.724866666666665,,Sunday
2008-10-27,1.538,8.731533333333335,8.731533333333335,8.731533333333335,,Monday
2008-10-28,5.018,22.1215,22.1215,22.1215,,Tuesday
2008-10-29,5.042,26.876266666666666,26.876266666666666,26.876266666666666,,Wednesday
2008-10-30,2.626,18.31,18.31,18.31,,Thursday
2008-10-31,3.178,21.430533333333337,21.430533333333337,21.430533333333337,,Friday
2008-11-01,1.672,13.841633333333334,13.841633333333334,13.841633333333334,,Saturday
2008-11-02,2.29,15.1769,15.1769,15.1769,,Sunday
2008-11-03,2.682,14.126666666666667,14.126666666666667,14.126666666666667,,Monday
2008-11-04,7.816,26.0386,26.0386,26.0386,,Tuesday
2008-11-05,8.862,52.24883333333333,52.24883333333333,52.24883333333333,,Wednesday
2008-11-06,6.71,26.47396666666667,26.47396666666667,26.47396666666667,,Thursday
2008-11-07,4.724,26.9864,26.9864,26.9864,,Friday
2008-11-08,5.978,28.88563333333333,28.88563333333333,28.88563333333333,,Saturday
2008-11-09,5.638,42.975633333333334,42.975633333333334,42.975633333333334,,Sunday
2008-11-10,5.672,34.86466666666667,34.86466666666667,34.86466666666667,,Monday
2008-11-11,5.348,40.9325,40.9325,40.9325,,Tuesday
2008-11-12,7.072,36.44156666666667,36.44156666666667,36.44156666666667,,Wednesday
2008-11-13,5.828,20.641000000000002,20.641000000000002,20.641000000000002,,Thursday
2008-11-14,4.898,27.02896666666667,27.02896666666667,27.02896666666667,,Friday
2008-11-15,7.732,50.52713333333334,50.52713333333334,50.52713333333334,,Saturday
2008-11-16,6.466,39.42386666666666,39.42386666666666,39.42386666666666,,Sunday
2008-11-17,5.094,25.393933333333333,25.393933333333333,25.393933333333333,,Monday
2008-11-18,7.71,29.15083333333333,29.15083333333333,29.15083333333333,,Tuesday
2008-11-19,5.804,30.670633333333335,30.670633333333335,30.670633333333335,,Wednesday
2008-11-20,5.254,28.2056,28.2056,28.2056,,Thursday
2008-11-21,4.628,27.898833333333336,27.898833333333336,27.898833333333336,,Friday
2008-11-22,7.366,28.5228,28.5228,28.5228,,Saturday
2008-11-23,8.556,56.7554,56.7554,56.7554,56.7554,Sunday
2008-11-24,7.73,53.54996666666667,53.54996666666667,53.54996666666667,,Monday
2008-11-25,6.734,45.0475,45.0475,45.0475,,Tuesday
2008-11-26,5.956,25.2659,25.2659,25.2659,,Wednesday
2008-11-27,7.468,39.3703,39.3703,39.3703,,Thursday
2008-11-28,5.07,31.43273333333333,31.43273333333333,31.43273333333333,,Friday
2008-11-29,8.114,40.5778,40.5778,40.5778,,Saturday
2008-11-30,10.348,40.023133333333334,40.023133333333334,40.023133333333334,,Sunday
2008-12-01,5.932,26.9423,26.9423,26.9423,,Monday
